Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
475,46296,35008,135.683,1.2256,1.6768858947368421,4750000
476,35460,35009,135.965,0.5115,1.6744376050420169,4760000
477,103092,35057,136.062,0.7268,1.6724509433962265,4770000
478,28901,35041,136.408,2.114,1.6733746861924685,4780000
479,46082,35059,136.625,2.2848,1.6746511482254698,4790000
480,30864,35049,136.949,0.8547,1.6729429166666667,4800000
481,47846,35069,137.158,0.6827,1.6708841995841996,4810000
482,35587,35070,137.439,1.7368,1.6710209543568464,4820000
483,28089,35052,137.795,1.4005,1.6704608695652174,4830000
484,172413,35109,137.853,2.5661,1.6723113636363636,4840000
485,43668,35124,138.082,1.9219,1.6728259793814433,4850000
486,43859,35138,138.31,0.7485,1.670924074074074,4860000
487,49261,35159,138.513,0.6192,1.668764476386037,4870000
488,47393,35177,138.724,1.3624,1.6681366803278688,4880000
489,71428,35214,138.864,3.0871,1.671038445807771,4890000
490,46948,35232,139.078,3.6137,1.6750030612244897,4900000
491,81967,35272,139.2,2.8347,1.6773649694501018,4910000
492,58479,35301,139.371,1.3323,1.676663617886179,4920000
493,25125,35272,139.77,1.4622,1.6762286004056794,4930000
494,47393,35290,139.981,1.3054,1.675477935222672,4940000
495,95238,35335,140.086,2.8066,1.6777630303030302,4950000
496,65789,35368,140.238,1.6476,1.6777022177419354,4960000
497,29761,35355,140.574,1.5646,1.677474647887324,4970000
498,24330,35322,140.985,1.6635,1.6774465863453816,4980000
499,30487,35311,141.313,2.3638,1.6788220440881763,4990000
500,49019,35331,141.517,1.105,1.6776744,5000000
501,35714,35332,141.797,0.6352,1.675593612774451,5010000
502,49019,35351,142.001,1.4137,1.6750719123505977,5020000
503,49751,35372,142.202,2.1319,1.6759801192842942,5030000
504,46948,35389,142.415,0.9133,1.674466865079365,5040000
505,38910,35395,142.673,0.8671,1.6728681188118812,5050000
506,47846,35413,142.882,0.5036,1.6705573122529644,5060000
507,19379,35356,143.398,0.7949,1.668830177514793,5070000
508,34602,35354,143.687,4.4861,1.6743759842519685,5080000
509,67114,35387,143.836,1.8125,1.674647347740668,5090000
510,48076,35405,144.044,0.6613,1.6726603921568628,5100000
511,29673,35392,144.381,1.9183,1.673141095890411,5110000
512,33783,35389,144.677,1.7691,1.673328515625,5120000
513,58479,35416,144.848,1.0155,1.6720461988304094,5130000
514,34843,35415,145.135,1.2406,1.6712068093385215,5140000
515,30030,35402,145.468,2.9081,1.6736085436893204,5150000
516,94339,35445,145.574,2.1016,1.6744379844961241,5160000
517,41666,35456,145.814,1.8991,1.6748725338491295,5170000
518,24449,35425,146.224,1.3054,1.6741592664092664,5180000
519,30769,35414,146.549,0.9099,1.6726867052023122,5190000
520,19493,35359,147.062,1.7492,1.6728338461538461,5200000
521,55865,35384,147.241,3.9962,1.6772932821497122,5210000
522,119047,35431,147.325,0.7907,1.675594827586207,5220000
523,60240,35459,147.491,1.4836,1.675227724665392,5230000
524,50505,35479,147.689,1.2535,1.6744229007633589,5240000
525,40983,35489,147.933,1.936,1.6749211428571429,5250000
526,41493,35498,148.174,1.8201,1.6751971482889734,5260000
527,32786,35493,148.479,0.5622,1.6730851992409868,5270000
528,29585,35479,148.817,1.2001,1.672189393939394,5280000
529,121951,35527,148.899,1.0859,1.6710810964083176,5290000
530,67567,35559,149.047,0.9944,1.6698043396226414,5300000
531,24691,35529,149.453,0.7859,1.668139736346516,5310000
532,32258,35522,149.763,1.7268,1.66825,5320000
533,63291,35552,149.921,1.4685,1.667875234521576,5330000
534,86956,35591,150.036,0.5753,1.665829213483146,5340000
535,90090,35631,150.148,1.2149,1.664986355140187,5350000
536,59171,35657,150.317,0.6119,1.6630216417910448,5360000
537,59880,35684,150.484,1.6748,1.6630435754189945,5370000
538,41152,35693,150.727,1.8573,1.6634046468401487,5380000
539,49019,35711,150.931,2.1279,1.6642664192949908,5390000
540,28985,35696,151.276,1.3195,1.663627962962963,5400000
541,45662,35710,151.496,1.5899,1.6634916820702403,5410000
542,43290,35721,151.728,3.3881,1.6666736162361624,5420000
543,103092,35764,151.826,1.483,1.6663353591160222,5430000
544,45248,35778,152.047,1.2304,1.6655340073529412,5440000
545,19083,35721,152.571,0.8456,1.6640295412844037,5450000
546,54347,35743,152.755,0.5368,1.6619650183150183,5460000
547,64935,35772,152.909,1.7622,1.6621482632541134,5470000
548,51020,35792,153.105,1.7601,1.66232700729927,5480000
549,200000,35846,153.155,0.4689,1.6601531876138433,5490000
550,108695,35889,153.247,0.3784,1.6578227272727273,5500000
551,44052,35901,153.474,0.804,1.6562731397459165,5510000
552,51020,35921,153.67,1.6769,1.6563105072463769,5520000
553,23310,35886,154.099,2.7336,1.658258589511754,5530000
554,31446,35876,154.417,3.4963,1.6615763537906136,5540000
555,40322,35884,154.665,2.4397,1.6629783783783785,5550000
556,48309,35900,154.872,2.2589,1.6640501798561151,5560000
557,87719,35938,154.986,2.2479,1.6650983842010771,5570000
558,45662,35952,155.205,0.8966,1.663721146953405,5580000
559,35211,35951,155.489,1.5473,1.6635128801431127,5590000
560,40000,35957,155.74,1.4309,1.6630975,5600000
561,23364,35922,156.168,1.2737,1.6624033868092691,5610000
562,41666,35931,156.409,0.6752,1.660646797153025,5620000
563,53763,35952,156.595,3.8192,1.6644808170515097,5630000
564,109890,35995,156.686,1.6327,1.6644244680851064,5640000
565,68493,36025,156.832,2.018,1.6650502654867256,5650000
566,48076,36041,157.04,1.1053,1.6640613074204946,5660000
567,89285,36079,157.152,1.3328,1.6634770723104055,5670000
568,43103,36090,157.384,0.7534,1.661874823943662,5680000
569,46728,36104,157.598,1.5829,1.661736028119508,5690000
570,40816,36111,157.843,0.8702,1.6603473684210526,5700000
571,35587,36110,158.125,0.5887,1.65847057793345,5710000
572,28818,36094,158.472,1.2947,1.6578346153846153,5720000
573,35587,36093,158.753,1.6522,1.6578247818499128,5730000
574,69444,36124,158.897,3.9874,1.661883275261324,5740000
575,45248,36136,159.118,1.4423,1.661501391304348,5750000
576,102040,36177,159.216,1.7024,1.6615723958333333,5760000
577,56818,36200,159.392,0.6978,1.6599020797227035,5770000
578,53191,36220,159.58,0.8227,1.658453633217993,5780000
579,35714,36219,159.86,0.9836,1.6572880829015544,5790000
580,77519,36252,159.989,0.9117,1.6560025862068966,5800000
581,42918,36262,160.222,0.873,1.6546549053356283,5810000
582,63291,36288,160.38,1.3964,1.6542111683848797,5820000
583,32786,36282,160.685,1.0717,1.6532120068610634,5830000
584,55555,36303,160.865,2.2118,1.654168493150685,5840000
585,31948,36295,161.178,0.8447,1.6527847863247864,5850000
586,46948,36309,161.391,1.5403,1.6525928327645052,5860000
587,94339,36347,161.497,1.6993,1.652672402044293,5870000
588,64102,36374,161.653,0.6734,1.6510069727891157,5880000
589,25188,36346,162.051,1.6463,1.6509989813242785,5890000
590,22935,36310,162.487,1.9729,1.6515445762711864,5900000
591,54945,36331,162.669,1.6068,1.6514688663282573,5910000
592,51020,36349,162.865,1.1834,1.6506782094594594,5920000
593,45662,36361,163.084,3.0008,1.6529549747048904,5930000
594,32573,36354,163.391,1.5582,1.6527954545454546,5940000
595,40816,36361,163.636,2.033,1.6534344537815127,5950000
596,49261,36377,163.839,1.2258,1.6527169463087248,5960000
597,24038,36345,164.255,1.4313,1.6523460636515912,5970000
598,64102,36372,164.411,1.0087,1.6512697324414716,5980000
599,68965,36400,164.556,0.6721,1.6496350584307178,5990000
600,121951,36443,164.638,1.1531,1.6488075,6000000
601,37593,36445,164.905,0.7561,1.6473221297836937,6010000
602,32467,36437,165.213,0.8497,1.6459971760797343,6020000
603,75187,36468,165.346,1.1759,1.6452175787728027,6030000
604,37037,36469,165.616,1.9002,1.6456397350993377,6040000
605,42372,36478,165.852,2.3633,1.6468259504132232,6050000
606,32258,36470,166.162,1.1258,1.6459661716171616,6060000
607,32786,36463,166.467,1.0665,1.645011532125206,6070000
608,18832,36407,166.998,1.4079,1.6446215460526317,6080000
609,31948,36399,167.311,1.8661,1.6449852216748768,6090000
610,43859,36409,167.539,1.886,1.6453803278688524,6100000
611,42194,36417,167.776,2.0482,1.6460396072013093,6110000
612,32362,36410,168.085,0.6591,1.6444269607843138,6120000
613,25575,36385,168.476,1.8119,1.644700163132137,6130000
614,39525,36389,168.729,1.9019,1.645119055374593,6140000
615,30581,36378,169.056,1.2263,1.6444380487804877,6150000
616,33003,36372,169.359,1.6684,1.644476948051948,6160000
617,64102,36397,169.515,0.8479,1.6431858995137762,6170000
618,35460,36396,169.797,2.4784,1.6445373786407766,6180000
619,47393,36410,170.008,1.8486,1.6448670436187398,6190000
620,71942,36439,170.147,0.9563,1.6437564516129033,6200000
621,42553,36447,170.382,1.1883,1.6430230273752013,6210000
622,35842,36446,170.661,1.1956,1.642303697749196,6220000
623,28901,36431,171.007,1.2524,1.641677849117175,6230000
624,43478,36440,171.237,0.6083,1.6400217948717948,6240000
625,30864,36430,171.561,1.3757,1.63959888,6250000
626,93457,36465,171.668,0.785,1.6382337060702876,6260000
627,89285,36499,171.781,1.9043,1.6386580542264753,6270000
628,46296,36512,171.997,2.3613,1.6398087579617835,6280000
629,36496,36512,172.272,1.2958,1.6392618441971383,6290000
630,26595,36490,172.648,1.1337,1.638459365079365,6300000
631,29673,36477,172.985,0.5609,1.6367516640253565,6310000
632,116279,36516,173.071,1.4779,1.6365003164556962,6320000
633,25906,36492,173.458,2.0515,1.6371559241706162,6330000
634,31645,36484,173.774,1.0235,1.6361880126182966,6340000
635,111111,36522,173.864,1.2042,1.635507716535433,6350000
636,84745,36555,173.983,1.1401,1.6347287735849056,6360000
637,46511,36567,174.198,1.957,1.635234693877551,6370000
638,39525,36571,174.451,2.1303,1.63601065830721,6380000
639,56179,36591,174.629,1.4169,1.6356677621283255,6390000
640,92592,36626,174.737,1.5048,1.63546328125,6400000
641,35971,36625,175.015,1.7077,1.6355759750390015,6410000
642,59880,36647,175.183,2.9188,1.63757476635514,6420000
643,108695,36685,175.275,1.2991,1.637048367029549,6430000
644,23752,36654,175.696,1.2746,1.6364855590062113,6440000
645,76923,36683,175.826,2.1052,1.6372122480620155,6450000
646,31746,36675,176.141,1.597,1.63715,6460000
647,46296,36686,176.357,1.1906,1.6364598145285936,6470000
648,47619,36699,176.567,0.6068,1.6348708333333333,6480000
649,43859,36709,176.795,1.068,1.6339973805855161,6490000
650,24509,36681,177.203,1.0314,1.6330703076923077,6500000
651,99009,36716,177.304,1.7959,1.6333204301075268,6510000
652,45248,36727,177.525,1.4061,1.6329719325153373,6520000
653,30120,36714,177.857,0.8384,1.6317551301684532,6530000
654,98039,36749,177.96,1.3427,1.6313131498470947,6540000
655,45871,36760,178.178,0.9907,1.6303351145038167,6550000
656,41493,36767,178.419,0.6053,1.6287725609756099,6560000
657,44642,36777,178.643,0.8854,1.627641095890411,6570000
658,49751,36791,178.844,1.035,1.626740425531915,6580000
659,47169,36804,179.056,1.0145,1.6258113808801213,6590000
660,64102,36827,179.213,2.4093,1.6269984848484849,6600000
661,45454,36838,179.433,0.8136,1.6257679273827534,6610000
662,78125,36867,179.561,0.7637,1.6244657099697886,6620000
663,119047,36906,179.645,0.9931,1.623513423831071,6630000
664,35971,36904,179.923,1.4037,1.6231823795180722,6640000
665,75757,36933,180.055,1.6171,1.6231732330827067,6650000
666,54644,36951,180.238,1.0797,1.6223572072072072,6660000
667,24213,36922,180.651,1.933,1.6228229385307347,6670000
668,34129,36917,180.944,1.1744,1.6221516467065868,6680000
669,30769,36906,181.269,1.4862,1.6219484304932736,6690000
670,47846,36919,181.478,0.8487,1.620794328358209,6700000
671,31152,36908,181.799,3.0472,1.6229201192250373,6710000
672,112359,36945,181.888,1.6518,1.6229630952380953,6720000
673,65789,36969,182.04,2.1555,1.623754383358098,6730000
674,22573,36934,182.483,1.7222,1.6239004451038577,6740000
675,90909,36967,182.594,2.3917,1.625037925925926,6750000
676,47846,36979,182.803,0.973,1.624073372781065,6760000
677,64102,37002,182.959,0.9904,1.6231373707533234,6770000
678,42735,37010,183.193,0.7653,1.6218721238938054,6780000
679,44444,37019,183.418,0.723,1.6205483063328425,6790000
680,76923,37047,183.548,1.7784,1.6207804411764706,6800000
681,42194,37054,183.785,1.6032,1.6207546255506609,6810000
682,18726,37001,184.319,1.3707,1.6203879765395894,6820000
683,57142,37020,184.494,3.3769,1.6229597364568082,6830000
684,40485,37024,184.741,1.5553,1.6228608187134503,6840000
685,49261,37038,184.944,2.0433,1.623474598540146,6850000
686,42194,37044,185.181,1.2899,1.6229883381924197,6860000
687,47846,37056,185.391,0.8402,1.6218489082969432,6870000
688,49504,37070,185.593,2.1299,1.6225873546511629,6880000
689,65789,37093,185.745,3.5522,1.6253879535558782,6890000
690,64516,37116,185.9,2.9904,1.627366231884058,6900000
691,32258,37108,186.21,1.2416,1.626807959479016,6910000
692,47169,37120,186.422,1.4616,1.6265692196531791,6920000
693,47393,37131,186.634,1.4243,1.6262773448773449,6930000
694,32051,37123,186.946,1.0335,1.6254231988472623,6940000
695,43290,37130,187.177,1.5537,1.62532,6950000
696,30487,37119,187.505,1.2712,1.6248112068965517,6960000
697,47393,37130,187.717,1.5537,1.6247091822094692,6970000
698,85470,37160,187.834,1.0007,1.6238151862464183,6980000
699,42553,37167,188.07,0.481,1.6221802575107296,6990000
700,41841,37172,188.309,1.0634,1.621382,7000000
701,54347,37189,188.493,1.449,1.6211360912981454,7010000
702,73529,37215,188.629,2.2796,1.622074074074074,7020000
703,55865,37233,188.808,1.3114,1.6216321479374112,7030000
704,36363,37232,189.083,0.9683,1.620704119318182,7040000
705,24752,37205,189.487,2.1301,1.6214266666666666,7050000
706,59880,37225,189.654,1.8649,1.6217715297450426,7060000
707,43668,37233,189.883,1.3687,1.621413578500707,7070000
708,64935,37255,190.038,0.6963,1.6201069209039547,7080000
709,26525,37234,190.415,1.376,1.619762623413258,7090000
710,43478,37241,190.645,1.9061,1.6201659154929577,7100000
711,113636,37277,190.734,1.5082,1.6200084388185654,7110000
712,35335,37274,191.017,0.803,1.6188609550561799,7120000
713,32362,37266,191.326,1.6732,1.6189371669004207,7130000
714,31250,37256,191.646,0.8392,1.6178450980392156,7140000
715,48309,37268,191.853,1.3976,1.617537062937063,7150000
716,29239,37253,192.195,0.7922,1.6163843575418995,7160000
717,39840,37257,192.446,2.0198,1.6169470013947,7170000
718,38759,37259,192.704,3.0379,1.6189260445682452,7180000
719,105263,37292,192.8,1.0045,1.618071488178025,7190000
720,48076,37304,193.008,0.777,1.6169033333333334,7200000
721,62111,37324,193.169,4.1328,1.6203927877947295,7210000
722,54644,37341,193.352,2.1497,1.6211259002770082,7220000
723,66225,37363,193.503,0.4993,1.6195742738589212,7230000
724,29325,37349,193.844,0.5411,1.6180846685082872,7240000
725,34602,37345,194.133,1.5115,1.6179376551724138,7250000
726,81300,37373,194.256,1.4524,1.6177096418732781,7260000
727,46511,37383,194.472,1.8085,1.617972077028886,7270000
728,65359,37405,194.625,1.7009,1.618085989010989,7280000
729,46082,37414,194.842,1.0453,1.6173002743484226,7290000
730,30674,37403,195.168,0.7419,1.616101095890411,7300000
731,66225,37425,195.319,0.7829,1.6149612859097127,7310000
732,38610,37427,195.578,0.7873,1.6138306010928962,7320000
733,47393,37438,195.789,0.7441,1.612644065484311,7330000
734,23584,37408,196.213,0.9152,1.6116938692098093,7340000
735,100000,37440,196.313,0.9105,1.6107398639455783,7350000
736,46728,37450,196.527,1.9415,1.611189266304348,7360000
737,65789,37472,196.679,1.3622,1.6108514246947083,7370000
738,50505,37485,196.877,0.7603,1.60969891598916,7380000
739,71428,37509,197.017,0.9,1.6087385656292288,7390000
740,54644,37525,197.2,1.6517,1.6087966216216216,7400000
741,38022,37526,197.463,2.0123,1.6093411605937922,7410000
742,75187,37551,197.596,1.3523,1.60899474393531,7420000
743,33222,37544,197.897,2.6185,1.6103534320323014,7430000
744,31347,37534,198.216,0.7116,1.609145430107527,7440000
745,89285,37564,198.328,2.3221,1.6101024161073825,7450000
746,90909,37593,198.438,3.0594,1.6120451742627346,7460000
747,52631,37607,198.628,2.4778,1.6132041499330656,7470000
748,35587,37605,198.909,0.4584,1.611660294117647,7480000
749,27322,37586,199.275,1.1379,1.6110277703604807,7490000
750,40983,37590,199.519,1.0304,1.6102536,7500000
751,56497,37607,199.696,0.889,1.609293209054594,7510000
752,69444,37629,199.841,0.4328,1.6077287234042552,7520000
753,46728,37639,200.055,1.4525,1.6075225763612218,7530000
754,89285,37668,200.167,0.8728,1.6065481432360742,7540000
755,71428,37692,200.307,2.863,1.6082123178807948,7550000
756,31347,37682,200.626,1.2349,1.6077185185185185,7560000
757,55555,37698,200.806,3.0092,1.6095698811096433,7570000
758,67114,37719,200.955,1.7412,1.6097435356200527,7580000
759,59880,37738,201.122,3.5064,1.6122424242424243,7590000
760,45045,37746,201.344,5.1154,1.6168518421052631,7600000
761,108695,37778,201.436,3.5633,1.6194095926412615,7610000
762,29673,37765,201.774,1.2552,1.618931627296588,7620000
763,33333,37758,202.074,3.313,1.6211519003931847,7630000
764,71942,37781,202.213,5.208,1.625846727748691,7640000
765,48076,37792,202.421,1.4626,1.6256333333333333,7650000
766,46296,37801,202.637,1.1228,1.6249768929503916,7660000
767,42016,37806,202.875,1.4361,1.6247306388526728,7670000
768,294117,37849,202.909,5.6092,1.62991875,7680000
769,47619,37859,203.12,0.4498,1.6283841352405721,7690000
770,46296,37868,203.336,1.2403,1.62788012987013,7700000
771,31250,37857,203.656,0.7053,1.6266835278858625,7710000
772,62893,37877,203.815,1.0863,1.6259835492227979,7720000
773,25575,37853,204.206,1.4213,1.6257187580853816,7730000
774,90909,37882,204.316,1.9407,1.6261257105943152,7740000
775,16778,37821,204.912,1.4407,1.6258864516129032,7750000
776,60606,37839,205.077,1.8506,1.626176030927835,7760000
777,19880,37795,205.58,2.9485,1.6278778635778637,7770000
778,75187,37819,205.713,1.6044,1.6278476863753213,7780000
779,33670,37813,206.01,0.9401,1.6269648267008985,7790000
780,24213,37786,206.423,1.2978,1.6265428205128205,7800000
781,54347,37801,206.607,1.0342,1.6257843790012805,7810000
782,59523,37818,206.775,0.6741,1.624567391304348,7820000
783,43478,37825,207.005,2.6519,1.6258794380587485,7830000
784,45662,37833,207.224,2.4713,1.6269577806122448,7840000
785,28571,37817,207.575,1.0827,1.626264458598726,7850000
786,19920,37774,208.077,1.1239,1.6256253180661577,7860000
787,40983,37778,208.322,2.1689,1.6263156289707752,7870000
788,35335,37774,208.606,0.9408,1.6254456852791879,7880000
789,51020,37786,208.802,2.7265,1.6268411913814955,7890000
790,80645,37812,208.926,0.6036,1.6255459493670885,7900000
791,29411,37798,209.266,0.8733,1.6245949431099873,7910000
792,31545,37789,209.583,2.0156,1.6250886363636363,7920000
793,31948,37780,209.896,1.9525,1.6255015132408575,7930000
794,99009,37810,209.997,1.2255,1.6249977329974812,7940000
795,39215,37811,210.252,0.9564,1.6241567295597483,7950000
796,34482,37807,210.542,1.7993,1.62437675879397,7960000
797,49504,37818,210.744,1.1224,1.6237469259723964,7970000
798,37593,37818,211.01,1.0586,1.6230387218045113,7980000
799,33557,37812,211.308,1.139,1.6224329161451814,7990000
800,62500,37830,211.468,0.8554,1.621474125,8000000
801,99009,37859,211.569,0.8237,1.620478152309613,8010000
802,46296,37868,211.785,3.7615,1.6231477556109726,8020000
803,48780,37879,211.99,1.3014,1.6227470734744707,8030000
804,82644,37904,212.111,1.8157,1.622987064676617,8040000
805,39215,37906,212.366,1.7382,1.6231301863354037,8050000
806,74074,37929,212.501,0.5916,1.6218503722084368,8060000
807,58139,37945,212.673,1.8753,1.6221644361833953,8070000
808,40983,37949,212.917,1.6817,1.6222381188118813,8080000
809,79365,37973,213.043,2.9548,1.6238852904820766,8090000
810,36764,37972,213.315,1.3842,1.6235893827160495,8100000
811,41493,37975,213.556,0.4834,1.622183477188656,8110000
812,30674,37964,213.882,1.1378,1.6215869458128078,8120000
813,56818,37980,214.058,1.053,1.6208875768757687,8130000
814,35971,37977,214.336,0.7306,1.6197938574938575,8140000
815,86206,38003,214.452,1.2108,1.6192920245398772,8150000
816,29154,37989,214.795,0.6448,1.618097794117647,8160000
817,45248,37997,215.016,1.5331,1.6179937576499388,8170000
818,49261,38007,215.219,0.4817,1.6166046454767726,8180000
819,68965,38028,215.364,2.2345,1.6173590964590965,8190000
820,44642,38035,215.588,0.9522,1.6165479268292684,8200000
821,77519,38059,215.717,1.82,1.616795736906212,8210000
822,25062,38035,216.116,1.4304,1.6165689781021897,8220000
823,48309,38044,216.323,2.7145,1.6179030376670718,8230000
824,80645,38069,216.447,0.3714,1.616390291262136,8240000
825,39370,38070,216.701,2.7006,1.617704484848485,8250000
826,106382,38100,216.795,3.4823,1.6199618644067797,8260000
827,64935,38119,216.949,1.8689,1.6202628778718258,8270000
828,19193,38074,217.47,1.6403,1.620287077294686,8280000
829,46082,38082,217.688,2.4483,1.6212858866103739,8290000
830,43859,38088,217.916,1.135,1.6207,8300000
831,30581,38076,218.243,2.3603,1.6215900120336944,8310000
832,121951,38108,218.325,1.4338,1.6213643028846154,8320000
833,35842,38105,218.604,2.3873,1.622283793517407,8330000
834,68493,38125,218.75,2.0978,1.6228539568345324,8340000
835,49751,38136,218.951,0.7461,1.6218039520958083,8350000
836,49261,38146,219.154,0.7074,1.620710167464115,8360000
837,90090,38172,219.265,0.9266,1.6198808841099164,8370000
838,46511,38180,219.482,3.7502,1.622423031026253,8380000
839,42918,38185,219.715,0.7827,1.621422169249106,8390000
840,222222,38223,219.76,2.2533,1.6221744047619047,8400000
841,48543,38233,219.966,1.198,1.6216700356718192,8410000
842,22988,38203,220.401,1.6584,1.6217136579572446,8420000
843,34482,38198,220.691,1.3649,1.6214090154211152,8430000
844,85470,38223,220.808,1.2684,1.6209907582938388,8440000
845,37593,38222,221.074,2.3312,1.6218312426035504,8450000
846,133333,38254,221.149,1.39,1.6215572104018912,8460000
847,23364,38225,221.577,1.0866,1.6209256198347108,8470000
848,46511,38234,221.792,1.8437,1.621188325471698,8480000
849,76335,38256,221.924,1.9346,1.6215574793875147,8490000
850,39062,38257,222.18,2.795,1.622938,8500000
851,21097,38220,222.654,1.1567,1.6223901292596945,8510000
852,46082,38228,222.871,1.0205,1.6216836854460095,8520000
853,32786,38220,223.176,1.8016,1.6218946072684644,8530000
854,39840,38222,223.427,1.3599,1.6215878220140516,8540000
855,18315,38174,223.974,0.9768,1.6208336842105264,8550000
856,48543,38183,224.18,1.1138,1.6202413551401869,8560000
857,47846,38192,224.389,2.0354,1.620725787631272,8570000
858,98039,38219,224.491,3.6967,1.623145337995338,8580000
859,70422,38240,224.633,1.7318,1.6232718277066356,8590000
860,51282,38251,224.828,1.871,1.6235598837209302,8600000
861,61349,38268,224.991,0.5444,1.6223065040650406,8610000
862,96153,38294,225.096,1.8493,1.622569837587007,8620000
863,74074,38316,225.231,1.4402,1.622358516801854,8630000
864,32154,38307,225.542,0.93,1.621557175925926,8640000
865,52910,38319,225.731,1.6085,1.6215420809248555,8650000
866,69930,38339,225.874,2.6454,1.6227243648960739,8660000
867,96153,38366,225.978,1.9687,1.623123414071511,8670000
868,68027,38385,226.125,2.281,1.62388133640553,8680000
869,54644,38398,226.308,1.997,1.6243107019562715,8690000
870,35335,38395,226.592,1.3337,1.6239766666666666,8700000
871,19607,38352,227.102,1.5925,1.623940528128588,8710000
872,68965,38372,227.247,0.8356,1.6230364678899083,8720000
873,54945,38385,227.429,1.0846,1.6224197021764033,8730000
874,125000,38416,227.509,2.0582,1.6229183066361557,8740000
875,24691,38391,227.914,0.7961,1.6219733714285713,8750000
876,32467,38383,228.222,1.7321,1.622099086757991,8760000
877,72463,38404,228.36,0.4564,1.620769897377423,8770000
878,26809,38385,228.733,1.2519,1.6203497722095672,8780000
879,25773,38364,229.121,1.1143,1.619774061433447,8790000
880,16949,38309,229.711,1.3586,1.6194772727272728,8800000
881,227272,38345,229.755,0.531,1.6182417707150965,8810000
882,29940,38332,230.089,1.9661,1.6186361678004535,8820000
883,111111,38361,230.179,1.7676,1.6188048697621744,8830000
884,29673,38348,230.516,1.705,1.618902375565611,8840000
885,46728,38356,230.73,0.9209,1.6181136723163843,8850000
886,32051,38348,231.042,0.6544,1.617025959367946,8860000
887,50000,38358,231.242,3.6715,1.6193421645997745,8870000
888,23923,38332,231.66,1.5928,1.6193122747747748,8880000
889,68493,38351,231.806,3.2828,1.6211834645669292,8890000
890,49504,38360,232.008,2.5659,1.6222449438202247,8900000
891,29154,38347,232.351,1.1267,1.6216887766554433,8910000
892,33444,38340,232.65,1.1484,1.6211581838565023,8920000
893,55555,38354,232.83,1.2401,1.6207314669652855,8930000
894,86956,38378,232.945,0.363,1.6193246085011186,8940000
895,55555,38391,233.125,1.7285,1.6194465921787708,8950000
896,32051,38382,233.437,1.6462,1.6194764508928572,8960000
897,68965,38401,233.582,2.2789,1.6202115942028985,8970000
898,45248,38408,233.804,1.4281,1.6199976614699332,8980000
899,94339,38433,233.91,0.3956,1.6186357063403782,8990000
900,116279,38462,233.996,1.493,1.6184961111111111,9000000
901,25641,38440,234.386,1.1299,1.6179538290788014,9010000
902,30211,38429,234.717,1.1922,1.6174818181818182,9020000
903,35211,38425,235.001,3.2909,1.6193349944629014,9030000
904,158730,38457,235.064,1.6068,1.619321128318584,9040000
905,47619,38465,235.274,0.876,1.6184997790055249,9050000
906,212765,38500,235.321,2.8001,1.6198039735099339,9060000
907,30769,38489,235.646,1.8574,1.6200659316427783,9070000
908,34722,38485,235.934,0.6879,1.6190393171806168,9080000
909,87719,38509,236.048,1.9876,1.6194447744774478,9090000
910,86206,38532,236.164,2.2464,1.6201337362637362,9100000
911,47169,38540,236.376,1.0552,1.6195136114160265,9110000
912,41493,38543,236.617,0.5965,1.6183918859649122,9120000
913,46511,38550,236.832,1.5203,1.6182844468784228,9130000
914,76923,38571,236.962,0.4979,1.6170586433260394,9140000
915,26737,38552,237.336,0.9342,1.616312349726776,9150000
916,42016,38556,237.574,1.9956,1.6167264192139739,9160000
917,28901,38542,237.92,0.7491,1.61578026172301,9170000
918,90090,38566,238.031,0.6595,1.6147385620915033,9180000
919,45045,38572,238.253,1.355,1.614455930359086,9190000
920,43668,38577,238.482,1.7005,1.614549456521739,9200000
921,32786,38569,238.787,2.7051,1.6157335504885995,9210000
922,42372,38573,239.023,1.92,1.616063557483731,9220000
923,68493,38591,239.169,0.9528,1.6153449620801734,9230000
924,64516,38608,239.324,1.4976,1.6152175324675324,9240000
925,68965,38627,239.469,3.6001,1.6173633513513515,9250000
926,70422,38645,239.611,1.2508,1.616967494600432,9260000
927,23584,38619,240.035,0.7699,1.6160537216828479,9270000
928,29069,38605,240.379,1.2884,1.615700646551724,9280000
929,31055,38595,240.701,0.9128,1.6149440258342302,9290000
930,43859,38600,240.929,1.2414,1.6145423655913977,9300000
931,64102,38617,241.085,1.8033,1.614745112781955,9310000
932,41493,38619,241.326,1.3261,1.6144354077253218,9320000
933,22988,38591,241.761,1.0603,1.6138414790996785,9330000
934,65789,38608,241.913,2.5381,1.6148310492505353,9340000
935,64935,38625,242.068,1.2629,1.6144546524064172,9350000
936,29498,38612,242.407,1.9245,1.6147858974358975,9360000
937,87719,38635,242.521,3.526,1.616825613660619,9370000
938,45248,38641,242.742,1.6495,1.616860447761194,9380000
939,59171,38656,242.911,0.6957,1.6158794462193824,9390000
940,47846,38664,243.12,1.4605,1.6157141489361702,9400000
941,60975,38679,243.284,2.1895,1.6163239107332625,9410000
942,46296,38685,243.5,0.9429,1.6156090233545648,9420000
943,33557,38679,243.798,0.7972,1.614741145281018,9430000
944,19120,38637,244.321,0.9278,1.6140134533898305,9440000
945,103092,38663,244.418,0.9859,1.6133487830687832,9450000
